Transaction_ID,Date,Customer_Name,Account_Number,Account_Type,Transaction_Type,Amount,Currency,Balance_After,Channel,Status,Category,Merchant_Name,Bank_Name,Phone_Number,Transaction_Ref,City,Remarks
TXN17744,18/02/24,Vikram Mehta,0207 4573 82918382,Current,CREDIT,Rs.229277.0,inr,225684.4,pos,success,Rent,NA,AXIS,,REF13983159,PUNE,Test txn
TXN13294,"March 29, 2024",Sunita Devi,AC8136159364076202,Savings,D, 246983.0 ,Rs.,123720.5,MOBILE,Completed,Transfer,AMAZON,HDFC,15825-45143,REF25008699,MUMBAI,
TXN14449,06/11/24,Neha Gupta,8913390074628691,current,DR,183361,Inr,198498.49,IMPS,Reversed,utilities,Self,AXIS,+91-7041510612,REF20605799,DELHI,N/A
TXN12880,28-07-2024,Pooja Joshi,XXXX2514,Salary,dr,₹169185.0,Rs,41281.09,Mobile,Failed,NA,NULL,ICICI,+91-8979573775,REF10894520,Pune,ATM cash
TXN16585,16/12/23,,AC1012252413601456,Salary,CREDIT,"187,015.24",NA,293155.58,ONLINE,Pending,RENT,DMart,SBI,67303-33642,,Kolkata,Online purchase
TXN13904,21 Jul 2023,Kavita Verma,AC5512812184076673,FD,CR,"230,850.00",inr,1920.46,branch,success,SALARY,,Canara,,REF74953876,Surat,Duplicate entry
TXN13899,25-05-2024,AMIT KUMAR,XXXX0276,Savings,CREDIT,194857.0/-,INR,74886.6,online,REVERSED,SHOPPING,DMART,Union Bank,+91-6542098666,REF07073181,BANGALORE,Bill payment
TXN15847,08-04-2024,Ravi Chauhan,AC155180295662,null,Debit, 242981.0 ,INR,141858.34,Online,Completed,utilities,PAYTM,null,N/A,REF67927043,DELHI,Bill payment
TXN15605,21 Aug 2024,Amit Kumar,****8786,savings,Debit,237580.75/-,Inr,26985.76,NEFT,failed,RENT,PhonePe,PNB,06842880289,REF21362294,PUNE,NULL
TXN15779,22/05/23,Rajesh Patel,68015749417691,null,DR,"78,081.00",rs,98602.41,ONLINE,SUCCESS,SHOPPING,Netflix,SBI,,NA,Kolkata,ATM cash
TXN13711,19/11/2024,Vikram Mehta,AC1996130695707130,savings,dr,INR 80065.9,Rs.,420119.85,branch,Completed,Food,amazon,ICICI,3172361328,REF00195940,Cuttack,NULL
TXN11232,07/11/2023,Pooja Joshi,****5206,FD,DEBIT, 242926.16 ,NA,363628.38,BRANCH,success,FOOD,Flipkart,Kotak,2175626996,REF83479100,Chennai,Test txn
TXN17803,20 Mar 2024,RAHUL SHARMA,0008 0138 574006,FD,credit,6419.72/-,Inr,175293.89,ATM,REVERSED,SALARY,Ola,Canara,07047758173,REF43549712,DELHI,Test txn
TXN15476,14/04/2023,Anjali Rao,6242274176208192,SALARY,Credit,₹42716.0,NA,496844.41,upi,Completed,TRANSFER,UBER,ICICI,+91-4138779503,REF10509497,PUNE,
TXN16254,08/01/2024,Kavita Verma,6235150646033387,current,Credit, 163006.0 ,INR,236737.64,IMPS,success,Salary,DMART,BOB,N/A,REF72756522,Bhubaneswar,UPI payment
TXN17639,2023/01/07,Ravi Chauhan,61320116231688,Savings,CR,INR 145011.0,,315128.51,upi,success,GROCERY,PhonePe,SBI,+910324584117,REF06945195,PUNE,Salary credit
TXN12678,10-07-2023,Ravi Chauhan,AC6300798233,SAVINGS,CR, 166097.0 ,Rs,252302.26,online,success,Medical,DMart,HDFC,,REF47947929,Ahmedabad,null
TXN14849,2023/06/09,RAHUL SHARMA,XXXX4013,SALARY,DR,201232.23,INR,445108.17,Online,FAILED,null,BigBazaar,Kotak,9305997559,REF21286982,MUMBAI,UPI payment
TXN14462,21 Feb 2023,RAJESH PATEL,XXXX1906,Fixed Deposit,null,Rs.202210.0,INR,111193.11,ONLINE,Failed,Shopping,Self,Canara,2640407982,REF63315067,Jaipur,null
TXN10478,16/04/24,RAHUL SHARMA,AC15914975019803,SALARY,D,38736.0,rs,1017.82,online,Failed,-,DMart,HDFC,N/A,REF02232883,Kolkata,Self transfer
TXN14866,21/08/23,Rahul Sharma,AC0409895625,CURRENT,Debit,"206,428.00",INR,306936.6,ONLINE,pending,Others,,BOB,,REF96084111,Kolkata,null
TXN15979,22 Dec 2024,Meena Iyer,5879 7072 4768,Fixed Deposit,DEBIT,Rs.115550.0,Rs.,388332.94,IMPS,Completed,Salary,PAYTM,SBI,+914792733577,REF31614190,Cuttack,
TXN14634,"October 30, 2023",rahul sharma,4718830310,savings,CR,78627, INR,190609.94,Pos,Pending,emi,DMART,Union Bank,+91-6185743866,REF02845181,Chennai,Test txn
TXN13733,28 Apr 2023,Anjali Rao,****3996,Salary,C,116887.0/-,Rs.,NULL,Pos,REVERSED,Salary,FLIPKART,Yes Bank,+917091266717,REF33797130,BANGALORE,N/A
TXN10537,"September 05, 2024",Anjali Rao,40842456075409,Savings,DR,INR 21058.0,Inr,138073.42,Mobile,Completed,Medical,AMAZON,SBI,+91-1681546602,REF16139449,Chennai,
TXN11709,24/11/23,rahul sharma,03997838744308,Salary,C,166144.1, INR,,Pos,pending,Rent,SWIGGY,HDFC,,REF28892030,Surat,Salary credit
TXN11514,2024/06/14,Ravi Chauhan,9738 3306 14435754,Current,CREDIT, 227826.0 ,null,430497.99,IMPS,Success,Entertainment,N/A,HDFC,+91-9236139123,REF59984133,Surat,UPI payment
TXN16298,2023/07/07,RAJESH PATEL,50352922587352,null,D, 131330.0 ,Rs.,265934.37,UPI,Pending,Entertainment,SWIGGY,HDFC,92976-37453,REF32719672,BANGALORE,Salary credit
TXN16884,07-11-2024,Arjun Bose,717647140567,Current,D,21845,Rs.,468953.73,NEFT,Completed,MEDICAL,NA,Canara,N/A,REF55230901,Bhubaneswar,Salary credit
TXN13827,19-12-2023,Rajesh Patel,AC25888582124023,Savings,Debit,"186,404.39",rs,390991.44,pos,Pending,Others,PAYTM,PNB,03659455701,REF27853987,Pune,Salary credit
TXN12477,23 Jan 2023,Meena Iyer,6314 9289 6918,SALARY,DR,₹54526.0, INR,334084.27,ATM,Reversed,Medical,NETFLIX,Kotak,+910035808756,REF44910885,Kolkata,Refund
TXN12676,20/06/23,Arjun Bose,AC09393496479353,current,credit,INR 185480.0, INR,207423.93,BRANCH,Completed,Food,AMAZON,Canara,03221775941,REF72045337,Ahmedabad,Salary credit
TXN17775,22/01/24,AMIT KUMAR,XXXX8160,SAVINGS,dr,₹185587.0,inr,421821.38,ONLINE,Reversed,Utilities,Myntra,PNB,+91-2876161501,REF15152350,Surat,
TXN11590,06-03-2024,Rahul Sharma,****4205,current,debit,66782.0/-, INR,349573.27,BRANCH,Completed,FOOD,Reliance Fresh,Union Bank,00409471124,REF57804104,Jaipur,Refund
TXN12675,20 May 2023,Anjali Rao,AC19082745745659,null,debit, 118789.0 ,rs,474009.22,BRANCH,Pending,SHOPPING,Reliance Fresh,BOB,N/A,REF55747449,Ahmedabad,UPI payment
TXN15079,18/08/24,Kavita Verma,79383413813914,CURRENT,dr,₹179863.0,INR,106315.83,Branch,PENDING,utilities,PayTM,Union Bank,77951-24179,REF43398210,DELHI,Bill payment
TXN11926,09 Mar 2024,Ravi Chauhan,XXXX7904,Fixed Deposit,DR,Rs.232228.32,Rs,143456.95,UPI,,GROCERY,Myntra,Kotak,+91-9854487890,REF83346586,Bhubaneswar,Test txn
TXN17657,23/10/2024,Rajesh Patel,3696 7018 31,CURRENT,Debit,"218,743.00", INR,325553.22,Branch,Completed,SHOPPING,AMAZON,Yes Bank,,REF41834990,CHENNAI,null
TXN12803,05-08-2024,Vikram Mehta,****8159,Fixed Deposit,debit, 243649.46 ,Rs,119347.89,ONLINE,Reversed,TRANSFER,,PNB,+91-0317681013,NULL,Chennai,Salary credit
TXN15736,16/06/24,rahul sharma,****9558,SAVINGS,DEBIT, 107806.0 ,Inr,425236.49,Mobile,Failed,Insurance,PhonePe,BOB,+919988847995,REF92186043,Pune,Refund
TXN14325,10/05/2023,RAHUL SHARMA,XXXX7165,Current,DR,236805.0,Inr,257718.62,upi,SUCCESS,Shopping,PhonePe,AXIS,+91-2373235142,REF44324086,Surat,Loan EMI
TXN14407,"December 15, 2023",Meena Iyer,****2562,Salary,CR, 19569.74 ,rs,248275.63,online,Completed,OTHERS,Zomato,Canara,+919617600040,REF93666662,MUMBAI,Duplicate entry
TXN17225,30-09-2023,Rahul Sharma,75088386249642,Current,cr,221894,Inr,458014.84,upi,failed,Medical,PAYTM,AXIS,08095470439,REF92299526,Chennai,Bill payment
TXN14128,"January 01, 2024",Anjali Rao,XXXX3896,savings,debit,INR 241925.57,-,164560.23,MOBILE,pending,GROCERY,AMAZON,AXIS,00042-19989,REF60733125,Ahmedabad,ATM cash
TXN14230,"July 10, 2024",Sanya Malhotra,AC5519657816,SALARY,debit,Rs.175094.0,INR ,260089.05,Online,pending,Medical,FLIPKART,SBI,58209-35744,REF14695071,Delhi,NA
TXN15020,"December 11, 2023",Kavita Verma,1559 3041 8610,Salary,dr,161329.0,rs,36016.25,Online,Pending,EMI,PAYTM,AXIS,+912577513824,REF93454626,Jaipur,Salary credit
TXN12432,01/11/2024,Neha Gupta,7126 5656 416566,current,DEBIT,205554.0,INR,N/A,branch,Reversed,Entertainment,FLIPKART,Canara,52576-15033,REF84808618,Surat,Online purchase
TXN10544,2024/11/03,Amit Kumar,****5749,savings,Debit,₹220049.0,Rs,153065.94,POS,Completed,MEDICAL,UBER,NULL,+919429045886,REF52985856,Cuttack,Refund
TXN12440,2023/03/18,Rahul Sharma,XXXX3627,Fixed Deposit,CREDIT,₹79661.0,Rs.,125249.5,ONLINE,Success,MEDICAL,PhonePe,Canara,73079-09919,REF46761709,DELHI,
TXN15064,2024/04/25,Deepak Nair,****4057,FD,Credit,"220,863.00",INR,465168.85,online,Failed,Salary,Swiggy,Canara,7574192465,REF51812222,MUMBAI,Salary credit
TXN10472,2023/05/26,Meena Iyer,5313 6148 78245569,CURRENT,CREDIT, 175474.0 ,INR ,484765.48,Branch,success,emi,SELF,Union Bank,04070349107,REF50042548,Lucknow,Self transfer
TXN12854,18/03/23,Kavita Verma,XXXX6071,Salary,-,218780.1,INR ,30896.79,ATM,SUCCESS,TRANSFER,NA,HDFC,4079043893,REF73246155,Kolkata,N/A
TXN15634,13/05/2024,Neha Gupta,7881 5021 216201,FD,D,"212,560.00",Rs.,220954.87,pos,SUCCESS,SALARY,N/A,HDFC,05389203928,REF81404819,Hyderabad,Refund
TXN14167,14/01/24,Pooja Joshi,AC4237720439345303,SAVINGS,DR,Rs.118194.09,INR ,122515.1,Pos,Failed,RENT,Myntra,HDFC,N/A,REF68578843,Pune,
TXN11195,"November 30, 2024",AMIT KUMAR,361317985490,FD,debit,₹40877.0,INR ,171531.44,Mobile,Reversed,FOOD,Zomato,AXIS,2255174192,REF47621236,DELHI,Loan EMI
TXN12688,23-03-2023,Ravi Chauhan,****8223,N/A,DEBIT, 65018.0 ,inr,N/A,MOBILE,REVERSED,Medical,AMAZON,Yes Bank,54525-51765,REF83649509,BANGALORE,Refund
TXN10353,31-05-2024,Priya Singh,AC78617063048913,savings,DR,INR 211577.0,Rs,269230.28,UPI,PENDING,MEDICAL,null,PNB,,REF16128463,Pune,UPI payment
TXN17698,"March 21, 2023",Neha Gupta,AC2960275548,current,DR,INR 141324.0,inr,179330.42,Online,FAILED,Shopping,SWIGGY,-,76268-86088,REF88885464,Kanpur,NA
TXN17651,15 Feb 2024,Amit Kumar,XXXX1460,savings,NA,148887.0/-,INR,364328.04,MOBILE,FAILED,Utilities,NA,Union Bank,+91-0132387903,REF38864578,DELHI,Self transfer
TXN10010,29-12-2023,Kavita Verma,XXXX3387,CURRENT,DEBIT,215344.0,INR,463257.12,BRANCH,PENDING,Utilities,FLIPKART,Canara,74687-23430,REF05009788,Surat,
TXN10883,"June 03, 2024",Anjali Rao,****9563,SALARY,credit,89705.0, INR,42773.76,N/A,Reversed,TRANSFER,Netflix,BOB,06302955963,REF26294206,Pune,Duplicate entry
TXN10363,04/03/2023,Deepak Nair,AC2070496110,Salary,cr,58316.0/-, INR,309996.05,ATM,failed,FOOD,PhonePe,Yes Bank,N/A,REF20024968,PUNE,Refund
TXN11700,"April 03, 2023",Anjali Rao,7832 3959 36019412,Salary,Credit,102470.16,Inr,NULL,branch,pending,Food,NA,Yes Bank,76372-03734,REF36567071,Mumbai,Test txn
TXN15008,"January 30, 2024",RAJESH PATEL,****6277,SALARY,cr,INR 221320.91,rs,493933.39,Branch,Reversed,ATM Withdrawal,AMAZON,Canara,18239-24576,REF22920679,Chennai,UPI payment
TXN13124,"November 01, 2023",Neha Gupta,XXXX9523,Current,CR, 193914.0 ,inr,274651.71,Pos,failed,OTHERS,Flipkart,BOB,85558-85991,REF90347744,Kanpur,Refund
TXN16860,19/03/24,Deepak Nair,XXXX6651,Savings,cr,INR 191790.0,rs,134407.47,ONLINE,SUCCESS,RENT,N/A,Kotak,+910254863557,REF07441166,NA,Refund
TXN14595,2024/05/04,Suresh Reddy,XXXX7637,current,CR,Rs.183955.0,inr,355377.04,pos,Completed,INSURANCE,UBER,BOB,05535135920,REF79889968,Cuttack,Refund
TXN17026,"January 13, 2024",Rahul Sharma,0759065781432003,Salary,DEBIT,INR 80043.0,Rs,252727.2,POS,REVERSED,SHOPPING,FLIPKART,Yes Bank,02415564118,null,MUMBAI,UPI payment
TXN15120,28/04/24,Arjun Bose,****1933,CURRENT,CR,₹168257.0,Rs.,378578.48,ATM,SUCCESS,Utilities,SWIGGY,ICICI,09213309190,REF46803907,PUNE,-
TXN11819,2024/10/31,Priya Singh,6648023628,FD,dr,"184,414.00",INR ,442762.6,upi,SUCCESS,SALARY,AMAZON,Yes Bank,,REF60262247,Nagpur,UPI payment
TXN10201,"February 14, 2023",Arjun Bose,NA,Savings,DEBIT,93789,inr,326136.39,IMPS,Reversed,ATM Withdrawal,Swiggy,Kotak,5887449562,REF37213865,Nagpur,null
TXN11843,2024/12/19,Sanya Malhotra,****3316,,Credit,"72,034.00",inr,321288.49,IMPS,Failed,null,PayTM,SBI,8695760188,REF41544747,CHENNAI,UPI payment
TXN15408,07 Jun 2024,Arjun Bose,XXXX2442,FD,CR,Rs.216699.0,Inr,72093.45,BRANCH,Reversed,Grocery,NETFLIX,Kotak,8150497813,REF85724872,Lucknow,Test txn
TXN16776,07-09-2024,RAHUL SHARMA,XXXX7991,Current,DR, 50300.0 ,inr,335978.02,POS,Success,Grocery,DMART,PNB,4192328181,REF38786888,Delhi,
TXN15956,03/03/2023,RAJESH PATEL,AC0925514619,Current,CREDIT,95917,rs,254131.29,UPI,Success,Medical,UBER,Kotak,+913459726523,REF99254493,NULL,Self transfer
TXN13595,06-03-2023,Sunita Devi,AC289971057549,SAVINGS,-,22598.24,inr,78505.56,upi,Failed,emi,amazon,HDFC,04033596900,REF05530962,Bhubaneswar,Refund
TXN15394,"February 19, 2024",AMIT KUMAR,XXXX3876,Salary,CR,243587,Rs.,419251.33,branch,Failed,EMI,AMAZON,Yes Bank,N/A,REF95169781,Jaipur,-
TXN12643,08-26-2023,Vikram Mehta,AC775901292992,Savings,debit,186060.0/-,INR,NA,upi,Reversed,Food,PhonePe,ICICI,+916964938268,REF80033833,Bhubaneswar,Online purchase
TXN15292,31 May 2023,Amit Kumar,AC0672000781611094,Savings,cr,Rs.28341.0,Rs,139369.04,Pos,Pending,MEDICAL,,AXIS,+91-8239240985,REF31649134,Kolkata,Loan EMI
TXN10915,24 Aug 2024,Ravi Chauhan,6450 9999 00108985,Savings,debit,INR 170955.0,inr,205389.78,POS,FAILED,OTHERS,NA,Yes Bank,97957-28575,REF58281902,Bhubaneswar,Salary credit
TXN12558,05-11-2024,Pooja Joshi,9414 7904 475153,savings,null,"5,315.00",NA,9123.84,BRANCH,NA,SHOPPING,PayTM,PNB,5309222212,REF69035832,Bangalore,Salary credit
TXN15450,22 Jan 2024,Pooja Joshi,NULL,Fixed Deposit,Credit,128134.0,Rs.,326447.63,BRANCH,Failed,Medical,PhonePe,SBI,48019-85894,REF09359622,null,Refund
TXN17296,22/04/2023,Sunita Devi,032308992368,FD,DR,"157,878.00",INR,256611.66,upi,success,ATM Withdrawal,Myntra,SBI,+910214827797,REF96379159,Kanpur,Test txn
TXN13805,16 Apr 2023,AMIT KUMAR,6921 9167 7108,FD,Debit,INR 61899.0,Rs,480396.49,upi,failed,SHOPPING,Ola,NULL,N/A,REF67161370,DELHI,
TXN18074,27/09/2023,Sunita Devi,7348 0585 43831414,FD,CREDIT,16848,Rs.,11368.54,online,PENDING,EMI,SELF,HDFC,N/A,REF88282212,Ahmedabad,Bill payment
TXN10524,01-30-2024,Pooja Joshi,AC5435884183437401,savings,CR,93102.07,inr,null,upi,REVERSED,TRANSFER,Netflix,Kotak,+91-0797996673,REF95764038,Jaipur,Duplicate entry
TXN15185,02-11-2024,NULL,****4324,FD,DR,Rs.119866.7, INR,47197.37,branch,SUCCESS,RENT,,Yes Bank,,REF89217890,Kanpur,Self transfer
TXN12423,2023/08/24,Meena Iyer,0510473080282131,Fixed Deposit,D,"23,135.00",Rs.,283975.6,POS,failed,SALARY,,HDFC,N/A,REF51130307,Ahmedabad,
TXN13032,05-31-2023,Sanya Malhotra,XXXX0470,Salary,CREDIT,"126,015.00",inr,492771.92,Mobile,Success,Salary,Myntra,Yes Bank,N/A,REF01097289,Hyderabad,NA
TXN17915,21/01/24,Kavita Verma,AC617098898339,SAVINGS,D,"67,129.00",Rs.,282749.76,MOBILE,Completed,Others,Myntra,Yes Bank,00399004313,REF72159472,Surat,Bill payment
TXN17863,26/04/2024,RAJESH PATEL,AC4376066697294963,current,cr,213660.0/-,Rs.,496372.84,UPI,success,,Myntra,Kotak,+91-0232894615,REF39723903,BANGALORE,Refund
TXN11943,01 Jun 2024,Sunita Devi,0705 0709 50626327,CURRENT,debit,83711.0,Inr,27235.8,Online,Reversed,OTHERS,SWIGGY,Kotak,52399-96369,REF45441983,PUNE,
TXN16226,23/03/2024,Meena Iyer,36398492522104,CURRENT,CREDIT,₹113767.0,INR ,417082.49,Online,PENDING,RENT,DMart,AXIS,+916770479809,null,Ahmedabad,ATM cash
TXN10426,"December 04, 2024",Priya Singh,3145195151,savings,Credit,₹169874.0,Rs.,52857.36,Pos,Completed,Grocery,Flipkart,ICICI,+916771196421,REF26557676,Pune,Test txn
TXN14816,16-10-2024,Arjun Bose,4277 2214 443874,SAVINGS,credit,INR 115652.0,rs,309352.71,online,failed,MEDICAL,DMART,Canara,0417684151,REF06962685,Surat,
TXN15014,"May 30, 2023",Sunita Devi,XXXX4413,savings,C,"120,707.00",rs,267200.08,Branch,pending,RENT,Netflix,Canara,02111320815,REF95001968,Jaipur,Salary credit
TXN15250,10 Nov 2023,AMIT KUMAR,XXXX3426,SALARY,CREDIT, 229829.0 ,Rs,147605.65,branch,Completed,Transfer,AMAZON,Canara,,REF53421329,Bhubaneswar,Loan EMI
TXN16404,04/03/2023,Rajesh Patel,9044 5755 722299,SAVINGS,C,197466,INR,338148.27,branch,SUCCESS,SHOPPING,N/A,AXIS,70839-46944,REF49717710,MUMBAI,UPI payment
TXN17205,"November 28, 2023",Priya Singh,****7019,SAVINGS,Debit,64888.0,inr,13231.94,Pos,Failed,GROCERY,Uber,BOB,07492684278,REF66667701,null,
TXN15483,12-26-2023,Arjun Bose,****9055,FD,DEBIT,118587.0/-,Inr,55631.76,Mobile,Failed,GROCERY,Zomato,Canara,08756-62556,REF02158390,Pune,Duplicate entry
TXN10630,"November 17, 2023",Meena Iyer,95325939933797,SAVINGS,credit,20372.85/-,Rs.,195398.66,MOBILE,failed,GROCERY,SWIGGY,BOB,+919782457598,REF99140388,Ahmedabad,
TXN11322,27/11/23,Pooja Joshi,44202248248863,SALARY,DEBIT,Rs.10436.0,INR,190749.26,online,SUCCESS,SALARY,,SBI,18911-99256,,Chennai,
TXN12491,08/12/23,Meena Iyer,088837079919,Current,D,₹185234.0,inr,246539.93,-,FAILED,Utilities,amazon,ICICI,+91-8596343650,REF16267240,Ahmedabad,Test txn
TXN17440,"June 15, 2023",Sunita Devi,7424 7476 6835,current,DEBIT,44190,rs,420389.95,UPI,SUCCESS,SALARY,Zomato,PNB,3818544871,REF46833187,Chennai,Self transfer
TXN13476,13/09/2023,N/A,****2077,Salary,Credit,Rs.223478.58, INR,27499.88,Branch,Failed,Insurance,NA,Union Bank,74840-85228,REF82726065,Surat,
txn17180,04-07-2024,Neha Gupta,AC64275507516853,Fixed Deposit,C,141257.0,INR ,45225.51,BRANCH,Pending,Medical,BigBazaar,SBI,9624087364,REF18631420,PUNE,Refund
TXN11774,20/07/23,Meena Iyer,9652 7295 9867,Savings,Debit,146213.0/-,Rs,460046.86,online,Completed,NA,Flipkart,AXIS,,REF13688415,Delhi,
TXN13780,19 Nov 2024,Amit Kumar,XXXX6140,current,D,55495.0/-,INR ,260629.54,branch,SUCCESS,emi,UBER,AXIS,+91-9569240138,REF98646848,Mumbai,
TXN16653,19/11/24,Suresh Reddy,5180986459,SAVINGS,debit,₹151569.0, INR,285560.81,ATM,SUCCESS,Transfer,Flipkart,HDFC,0249400913,REF92542120,Bhubaneswar,
TXN12988,21 Apr 2023,rahul sharma,****6109,CURRENT,debit,149057.0/-,rs,372777.11,upi,Reversed,RENT,SWIGGY,PNB,+91-0917835636,REF05858811,PUNE,Self transfer
TXN15868,2024/11/17,Amit Kumar,XXXX9445,CURRENT,Debit,₹56483.0,INR,211382.16,POS,Reversed,ATM Withdrawal,Self,Yes Bank,88464-31101,REF68380914,Bangalore,Salary credit
TXN12810,22 Aug 2024,Vikram Mehta,****4808,CURRENT,DR,Rs.113230.2, INR,145921.37,online,Failed,emi,SELF,AXIS,,REF16845122,MUMBAI,Refund
TXN13142,14/07/23,Priya Singh,3089925631,Savings,C,52501.0,INR,421718.56,upi,SUCCESS,Others,PAYTM,ICICI,+915422317781,REF14276565,Mumbai,N/A
TXN13704,04-09-2024,rahul sharma,****1282,Fixed Deposit,D,236547.0/-,Rs.,19861.6,Online,PENDING,emi,Self,SBI,+913027587943,REF05000943,Nagpur,
TXN13000,06/04/2024,Amit Kumar,07584939178264,Current,D,INR 51821.0,INR ,425567.59,ONLINE,PENDING,SHOPPING,Ola,AXIS,,,Bangalore,Duplicate entry
TXN12261,17 May 2024,Pooja Joshi,****0028,CURRENT,CR,Rs.31144.0,Inr,,pos,PENDING,Rent,Self,AXIS,+91-5813682201,REF29796854,Delhi,
TXN10898,2024/08/27,rahul sharma,****9946,Fixed Deposit,cr, 211753.0 ,Rs.,259974.79,branch,Reversed,INSURANCE,UBER,Yes Bank,4450928605,REF02627066,Nagpur,
TXN14830,29-10-2023,Amit Kumar,AC2958553001,Salary,CR,204064,Rs.,176057.34,ATM,SUCCESS,Others,PhonePe,Yes Bank,08232871595,REF17584701,Cuttack,Refund
TXN17905,08/03/24,Rahul Sharma,AC223586436949,SAVINGS,dr,151581,inr,325529.07,online,Failed,Shopping,BigBazaar,SBI,0780006061,REF70950006,PUNE,
TXN13052,26-08-2023,Rajesh Patel,XXXX3336,savings,Debit,₹47256.43,INR ,48566.83,MOBILE,SUCCESS,TRANSFER,Ola,BOB,09156740794,REF90608125,MUMBAI,Bill payment
TXN10663,"April 09, 2023",Kavita Verma,AC0159446333,CURRENT,Credit,"37,968.00", INR,308532.02,ONLINE,Reversed,EMI,amazon,Canara,79223-41034,REF67331167,Ahmedabad,N/A
TXN15147,"April 25, 2024",Rahul Sharma,XXXX0190,savings,DEBIT, 111320.47 ,inr,105717.57,-,PENDING,FOOD,,PNB,04880873612,REF12639833,CHENNAI,Duplicate entry
TXN13271,09/01/2024,Priya Singh,XXXX5543,savings,debit,₹195743.0,INR,258162.96,branch,Success,Entertainment,Flipkart,Union Bank,90474-47309,REF11078087,Ahmedabad,ATM cash
TXN11726,01/06/2023,Kavita Verma,423893544071,Savings,credit,"93,747.00",INR,319708.3,IMPS,SUCCESS,Rent,SWIGGY,HDFC,14795-54129,REF24922028,Lucknow,Test txn
TXN12028,21 Mar 2024,Deepak Nair,****8041,Current,debit,131634, INR,282314.17,UPI,success,OTHERS,Swiggy,Yes Bank,44312-13455,REF99007256,Lucknow,NA
TXN11357,11-23-2024,Sanya Malhotra,1152 5586 27,Fixed Deposit,DR,₹20659.88,INR,10916.15,Pos,pending,-,DMART,Kotak,4229355459,REF55967577,Delhi,Online purchase
TXN15194,11/02/2024,Ravi Chauhan,051149607836,current,cr,Rs.178808.0,inr,155742.17,UPI,pending,SALARY,NETFLIX,SBI,44566-73941,REF77031272,MUMBAI,Salary credit
TXN14997,31-05-2024,Neha Gupta,XXXX8579,Savings,Credit,35510.0/-,Rs.,NULL,Online,SUCCESS,RENT,Flipkart,BOB,24715-27636,NULL,Nagpur,Salary credit
TXN12054,"December 16, 2023",Amit Kumar,9074390648477392,CURRENT,null,58920.0/-,INR,91256.29,NEFT,success,Entertainment,UBER,PNB,+916166647107,REF52756520,DELHI,
TXN10134,29/03/24,Sunita Devi,2196565234,FD,cr,₹235323.0,rs,NULL,upi,Failed,MEDICAL,BigBazaar,BOB,,REF30068486,Ahmedabad,Refund
TXN13193,26 Jun 2024,-,XXXX6807,SALARY,CREDIT, 114532.0 ,INR ,86815.31,Branch,SUCCESS,utilities,,Union Bank,+91-7966758134,REF47762369,Chennai,Loan EMI
TXN13413,09-26-2023,Ravi Chauhan,****3910,current,C,Rs.156924.0,INR ,429909.64,Pos,SUCCESS,Entertainment,Self,SBI,,REF15280064,Jaipur,Test txn
TXN13300,12-26-2023,Priya Singh,1786 2561 56368864,current,Debit,93947.45, INR,80846.74,NEFT,REVERSED,SHOPPING,PhonePe,HDFC,7113635431,REF12706454,Surat,Online purchase
TXN15225,29/12/24,rahul sharma,230651779241,Current,C,105502.0/-,Inr,347944.49,pos,success,ATM Withdrawal,amazon,PNB,3581880176,REF79440591,Nagpur,Salary credit
TXN16273,15-09-2024,AMIT KUMAR,8721 2337 09,Salary,C,Rs.180523.0,INR ,334478.94,ONLINE,PENDING,EMI,Uber,Kotak,05621505733,REF15583677,Kolkata,N/A
TXN11833,14/09/2023,Vikram Mehta,****5263,SAVINGS,DR,"45,571.00",INR,93674.18,NEFT,SUCCESS,utilities,N/A,Yes Bank,3577741490,REF75322799,Cuttack,Test txn
TXN11393,2024/06/17,Sanya Malhotra,4499 0803 58,Savings,CR,"82,708.72",INR ,159351.63,online,SUCCESS,GROCERY,Myntra,HDFC,,REF59618307,Hyderabad,
TXN15018,24/07/24,Priya Singh,****0525,Salary,CREDIT,"152,856.34",INR,468130.47,Online,PENDING,Utilities,NA,ICICI,84383-27507,NULL,CHENNAI,NULL
TXN11722,16/08/23,RAHUL SHARMA,****6228,current,Debit,133379.0/-, INR,447637.19,online,pending,utilities,UBER,Canara,+91-0260469017,,Jaipur,Salary credit
TXN17806,29/04/2023,Rajesh Patel,AC731629985170,Fixed Deposit,credit,200551.0,inr,193455.73,Mobile,Completed,Rent,PhonePe,HDFC,+91-1157248901,REF48393788,Delhi,Online purchase
TXN12662,01 Feb 2023,Rajesh Patel,3499632155339753,current,dr,₹198973.0,N/A,287362.14,pos,SUCCESS,,FLIPKART,Union Bank,+91-4089757842,REF18026421,Kanpur,Refund
TXN12102,15-02-2023,Rahul Sharma,6344334602633564,savings,dr,123855,INR ,438050.5,Mobile,SUCCESS,Entertainment,UBER,BOB,+914852602354,REF24055306,DELHI,N/A
TXN16412,01/03/24,Neha Gupta,5963503141,Fixed Deposit,debit,227319.0,,314171.58,NEFT,success,Entertainment,FLIPKART,HDFC,,REF03146846,NA,Duplicate entry
TXN13687,25 Apr 2024,Amit Kumar,2811507168923217,Salary,Credit,8222.0/-,INR ,19211.29,Mobile,Success,Shopping,UBER,Yes Bank,+91-9182440428,REF20095410,Kolkata,Duplicate entry
